wavenumber(cm^-1),spol(y),ppol(zx),spol(x),ppol(zy)
2.259000000000000000e+03,-3.135092372708989816e-08,-9.796823777103254709e-07,-7.570597803273098629e-07,-4.331241156230935839e-06
2.260000000000000000e+03,-3.112647620097666193e-08,-9.856316323163756032e-07,-7.258710576241975811e-07,-4.194187349283930702e-06
2.261000000000000000e+03,-3.119531837989670995e-08,-9.745826523820776308e-07,-6.284948404144729338e-07,-3.733105492876983086e-06
2.262000000000000000e+03,-3.146400167618049244e-08,-7.710103297910164307e-07,-5.317682098902293161e-07,-3.081577364656786287e-06
2.263000000000000000e+03,-3.183162401919094359e-08,-4.596237095587747082e-07,-4.599635995909211303e-07,-2.436875975453704415e-06
2.264000000000000000e+03,-3.223969167113618649e-08,-1.721050025100736841e-07,-4.148242389970060325e-07,-1.939004478042758994e-06
2.265000000000000000e+03,-3.287013584631362028e-08,6.253401662543537832e-08,-3.930671097080976337e-07,-1.600972386477562041e-06
2.266000000000000000e+03,-3.394603282724163397e-08,2.545745765060999215e-07,-3.902502184100450901e-07,-1.390953668261527314e-06
2.267000000000000000e+03,-3.563116859661900914e-08,4.048222083628752247e-07,-4.014508907163812756e-07,-1.284651869120896545e-06
2.268000000000000000e+03,-3.808708730663353709e-08,5.136646371262773601e-07,-4.215111703990410624e-07,-1.257112086758319383e-06
2.269000000000000000e+03,-4.151121673050578062e-08,6.124475449557371782e-07,-4.478519057852561926e-07,-1.264165494950698646e-06
2.270000000000000000e+03,-4.621229684030418258e-08,7.200258655380770493e-07,-4.775597691570268376e-07,-1.272076606806683808e-06
2.271000000000000000e+03,-5.266868908028728527e-08,8.044929105499143238e-07,-5.099042233849953733e-07,-1.307169025105235302e-06
2.272000000000000000e+03,-6.159797384990142573e-08,7.933345232077982187e-07,-5.399295319830717168e-07,-1.415755689932343087e-06
2.273000000000000000e+03,-7.406558550511541875e-08,6.059027127660972387e-07,-5.599828669757427098e-07,-1.638220830079000865e-06
2.274000000000000000e+03,-9.182619653215645700e-08,2.440508834579743481e-07,-5.650883563668132345e-07,-1.941627204813254728e-06
2.275000000000000000e+03,-1.175333674955397833e-07,-2.925148916744153129e-08,-5.720027720933904484e-07,-2.128138541042094942e-06
2.276000000000000000e+03,-1.535066101453718319e-07,-1.348300917059733274e-08,-5.894704654169575167e-07,-2.026905434657265846e-06
2.277000000000000000e+03,-1.987202580481402224e-07,6.247144315897847199e-08,-5.975171041899443818e-07,-1.779301684420751571e-06
2.278000000000000000e+03,-2.465447202564662291e-07,-3.589059844803194752e-08,-5.720438505904575839e-07,-1.539151110910933236e-06
2.279000000000000000e+03,-2.808888713958966384e-07,-1.430683178669794940e-07,-5.235418849310924373e-07,-1.263718603793391308e-06
2.280000000000000000e+03,-2.855563637766030174e-07,-3.038513578032028537e-08,-4.702231588418772748e-07,-8.832362653666293342e-07
2.281000000000000000e+03,-2.635106506093276401e-07,2.570499851742959687e-07,-4.324512072753184465e-07,-5.231722769524810746e-07
2.282000000000000000e+03,-2.224668321811498564e-07,5.995503720303167035e-07,-4.225224830831252277e-07,-3.243714829602662851e-07
2.283000000000000000e+03,-1.771395820862608054e-07,9.351124932460130476e-07,-4.359348761637065002e-07,-2.600880776392660959e-07
2.284000000000000000e+03,-1.388577588757052316e-07,1.206161637213887735e-06,-4.561715290536019147e-07,-2.592962283100847077e-07
2.285000000000000000e+03,-1.107015419711401983e-07,1.315105213082456197e-06,-4.564257759589119091e-07,-2.815613851417199770e-07
2.286000000000000000e+03,-9.196441014496115952e-08,1.193498526281148063e-06,-4.179012463870914861e-07,-3.117834539721647892e-07
2.287000000000000000e+03,-8.037873941855632891e-08,9.643060470080896321e-07,-3.651380215343320674e-07,-3.508046383037064499e-07
2.288000000000000000e+03,-7.382447323077997141e-08,7.578658314411389021e-07,-3.260681166639656776e-07,-4.070770926883333331e-07
2.289000000000000000e+03,-7.075434735928416620e-08,5.938443415649853223e-07,-3.065635741106976320e-07,-4.951991182011874946e-07
2.290000000000000000e+03,-6.997694317500572561e-08,4.395729199645425812e-07,-3.027446439528212519e-07,-6.354237867763654954e-07
2.291000000000000000e+03,-7.039108926088173066e-08,2.606564404221200434e-07,-3.099727550083312609e-07,-8.458093656728962090e-07
2.292000000000000000e+03,-7.138148168778242201e-08,5.963907658927356202e-08,-3.226016151142620700e-07,-1.100576946501744319e-06
2.293000000000000000e+03,-7.370952876676824880e-08,-6.626549384718094618e-08,-3.336961116244041061e-07,-1.266967822541651586e-06
2.294000000000000000e+03,-7.825557911307248372e-08,-3.240355759162730574e-08,-3.359794438266582705e-07,-1.222655920311400586e-06
2.295000000000000000e+03,-8.509916543703635316e-08,9.283277903671658917e-08,-3.292617420991134868e-07,-1.034789158818172715e-06
2.296000000000000000e+03,-9.445226190683161860e-08,2.153419539106607240e-07,-3.152218850248789409e-07,-8.042437403556945669e-07
2.297000000000000000e+03,-1.078321696449776581e-07,3.074784754750573942e-07,-3.021295508591136769e-07,-5.898498232348712754e-07
2.298000000000000000e+03,-1.278481297955096131e-07,3.782708350014533728e-07,-2.981463683926808876e-07,-4.082216424513480829e-07
2.299000000000000000e+03,-1.582905647071786270e-07,4.625352273474828872e-07,-3.097395073636661624e-07,-2.369050904074339633e-07
2.300000000000000000e+03,-2.030193594619982971e-07,5.711272828306766286e-07,-3.370979426298178794e-07,-4.809108324097061012e-08
2.301000000000000000e+03,-2.623567836695920964e-07,6.388417012300922629e-07,-3.673281925607678929e-07,1.540497026714928969e-07
2.302000000000000000e+03,-3.269052967996570609e-07,5.708237333229826766e-07,-3.829465131300533078e-07,3.120072274434330758e-07
2.303000000000000000e+03,-3.681323165100374336e-07,3.107218150380255707e-07,-3.748401242228972627e-07,2.797429843124576037e-07
2.304000000000000000e+03,-3.607710696904526407e-07,-1.541633049299725008e-07,-3.412038572335125575e-07,-6.379557400759396884e-08
2.305000000000000000e+03,-3.205874120594435245e-07,-7.006278775594459083e-07,-3.034543879687378833e-07,-6.215020176893871036e-07
2.306000000000000000e+03,-2.695930056220628649e-07,-1.208035833817643639e-06,-2.795127692301528596e-07,-1.253848518200877667e-06
2.307000000000000000e+03,-2.223659046352281666e-07,-1.669811247450344461e-06,-2.646606156234134398e-07,-1.865141934968098531e-06
2.308000000000000000e+03,-1.857569737028340533e-07,-2.076731625710658320e-06,-2.486952081197663605e-07,-2.367400797164440239e-06
2.309000000000000000e+03,-1.613532178343654590e-07,-2.346958555317523687e-06,-2.332282674962950183e-07,-2.678900836936595195e-06
2.310000000000000000e+03,-1.488858816774031041e-07,-2.374403981639718267e-06,-2.211677752860587129e-07,-2.708225200505781694e-06
2.311000000000000000e+03,-1.475940235694839892e-07,-2.182950559918984596e-06,-2.100435518799033417e-07,-2.471362728131724706e-06
2.312000000000000000e+03,-1.578655028398433438e-07,-1.839405158195118900e-06,-1.958181689622824876e-07,-2.014682874808401768e-06
2.313000000000000000e+03,-1.817583627756907188e-07,-1.507974672252344274e-06,-1.800328895256537206e-07,-1.500005877375902921e-06
2.314000000000000000e+03,-2.208888739805351098e-07,-1.320989496779901930e-06,-1.645103867342531633e-07,-1.060615364465735238e-06
2.315000000000000000e+03,-2.712535292755634158e-07,-1.273544994240895870e-06,-1.496717220502445279e-07,-7.120407909941439048e-07
2.316000000000000000e+03,-3.190763034909100199e-07,-1.286334343537526721e-06,-1.349635581890916366e-07,-4.360419953847904610e-07
2.317000000000000000e+03,-3.355363583190071359e-07,-1.233772895280169259e-06,-1.213972528629632276e-07,-2.448090812266740450e-07
2.318000000000000000e+03,-2.997331546956171829e-07,-1.025598813220224127e-06,-1.101057977686167396e-07,-1.498382007154480256e-07
2.319000000000000000e+03,-2.405351393240723746e-07,-7.506022465562312427e-07,-1.020725079235504910e-07,-1.111369244137897959e-07
2.320000000000000000e+03,-1.911014087513079898e-07,-5.196421567827314986e-07,-9.727963330139090633e-08,-8.634278022739830677e-08
2.321000000000000000e+03,-1.591001828020010365e-07,-3.605866500103960050e-07,-9.369728197181047790e-08,-5.853485000199057991e-08
2.322000000000000000e+03,-1.407662767491298351e-07,-2.632638232766122018e-07,-8.941820782255884033e-08,-2.612179365172782659e-08
2.323000000000000000e+03,-1.299598241258085105e-07,-2.051874840920568163e-07,-8.530223611624578349e-08,1.055735567943193104e-09
2.324000000000000000e+03,-1.220612026503138748e-07,-1.706428930081770282e-07,-8.220315587128439197e-08,1.343448921196560778e-08
2.325000000000000000e+03,-1.167013384648751890e-07,-1.597467967089709002e-07,-7.899901513996035560e-08,1.437475570285391329e-08
2.326000000000000000e+03,-1.148365419924825999e-07,-1.773659609764255831e-07,-7.437710621206648296e-08,9.488830625691209482e-09
2.327000000000000000e+03,-1.173363471494769373e-07,-2.203496429626343193e-07,-6.939493635957910461e-08,1.059334930079520120e-09
2.328000000000000000e+03,-1.250719055886216141e-07,-2.876838882309934165e-07,-6.539468847188138398e-08,-1.207515190896448324e-08
2.329000000000000000e+03,-1.391861717469746108e-07,-3.886142020123801606e-07,-6.261167553714097121e-08,-3.496835264907046730e-08
2.330000000000000000e+03,-1.617381405503088558e-07,-5.401258770533876189e-07,-6.072809068981783053e-08,-7.362871879253762661e-08
2.331000000000000000e+03,-1.963579269431503683e-07,-7.596619996559956902e-07,-5.922689332186821914e-08,-1.263464277692930300e-07
2.332000000000000000e+03,-2.487983824346803793e-07,-1.037108772222783263e-06,-5.772357563160146086e-08,-1.546633669191894250e-07
2.333000000000000000e+03,-3.260467903100308278e-07,-1.289764029736070765e-06,-5.633555905838936659e-08,-4.415012197441718380e-08
2.334000000000000000e+03,-4.294168526430576252e-07,-1.425802817392282263e-06,-5.526713266861226980e-08,3.021418908148247887e-07
2.335000000000000000e+03,-5.408401144010881075e-07,-1.441086209544501480e-06,-5.451499539420587507e-08,8.049208592661593280e-07
2.336000000000000000e+03,-6.284874306031815118e-07,-1.343307779441403764e-06,-5.400508544878506470e-08,1.309837940768539383e-06
2.337000000000000000e+03,-6.557754880954895752e-07,-1.157388105630775349e-06,-5.367994233624217215e-08,1.623284327321522471e-06
2.338000000000000000e+03,-5.976641492031654932e-07,-9.051845273973885977e-07,-5.350810629895522877e-08,1.607904497069797208e-06
2.339000000000000000e+03,-4.927184790377064880e-07,-6.507495336575409572e-07,-5.346952092610846992e-08,1.377844561792432710e-06
2.340000000000000000e+03,-3.845465960074301458e-07,-4.466212722682669482e-07,-5.355508701878686989e-08,1.082004825480716615e-06
2.341000000000000000e+03,-2.952353491175456259e-07,-2.984423361487097839e-07,-5.375254961005846364e-08,8.168035220080193104e-07
2.342000000000000000e+03,-2.316624789655978269e-07,-1.940169869993953131e-07,-5.403293191803013651e-08,6.263338497272330643e-07
2.343000000000000000e+03,-1.895234165993446277e-07,-1.204919913149868948e-07,-5.431758060700534535e-08,5.039323937617617551e-07
2.344000000000000000e+03,-1.622511241307243298e-07,-6.827068462519840140e-08,-5.453498314176060816e-08,4.291973766179935600e-07
2.345000000000000000e+03,-1.446182433570120388e-07,-3.060393969942922842e-08,-5.469827841547371095e-08,3.846756109401170352e-07
2.346000000000000000e+03,-1.331678732949807402e-07,-2.641059173435155561e-09,-5.484663579425410676e-08,3.590718077742029787e-07
2.347000000000000000e+03,-1.262784242684478396e-07,1.939915772103229412e-08,-5.503172356271703480e-08,3.484395201462442827e-07
2.348000000000000000e+03,-1.232904876838025587e-07,3.822283311839585058e-08,-5.529096380394121151e-08,3.522666802094333871e-07
2.349000000000000000e+03,-1.243630969360185138e-07,5.459798548831750713e-08,-5.561964816925134887e-08,3.720775188915624521e-07
2.350000000000000000e+03,-1.300545279474884214e-07,6.878682441881224052e-08,-5.600682473517643313e-08,4.107631245195953779e-07
2.351000000000000000e+03,-1.411889015669366409e-07,8.099791085416141724e-08,-5.644502293650419103e-08,4.723726167938118033e-07
2.352000000000000000e+03,-1.590206032747402129e-07,9.136921448175786136e-08,-5.693665999314768846e-08,5.628259607233164538e-07
2.353000000000000000e+03,-1.854342807175680124e-07,9.946976366732839978e-08,-5.747414803246392393e-08,6.904311417750193498e-07
2.354000000000000000e+03,-2.242415604221963422e-07,1.052824412725337385e-07,-5.805733541661374994e-08,8.727750701738962024e-07
2.355000000000000000e+03,-2.830248732307273783e-07,1.101180484553273477e-07,-5.868117266743689860e-08,1.146209991099075603e-06
2.356000000000000000e+03,-3.725486476091683076e-07,1.150928892193673899e-07,-5.934561516484040741e-08,1.561566035166287751e-06
2.357000000000000000e+03,-5.009964846661279952e-07,1.189094301338274148e-07,-6.004681467915954887e-08,2.155357964404261427e-06
2.358000000000000000e+03,-6.505245989177760084e-07,1.200287858652114753e-07,-6.078752389811372401e-08,2.843625794258973490e-06
2.359000000000000000e+03,-7.428328281977442653e-07,1.183064308472271284e-07,-6.156375381779250824e-08,3.264627887456615652e-06
2.360000000000000000e+03,-7.099753490381251897e-07,1.156723418240128661e-07,-6.237706236365791575e-08,3.106491184557783080e-06
2.361000000000000000e+03,-5.983658848544755896e-07,1.169485240232299623e-07,-6.322665820578459434e-08,2.588394967721774692e-06
2.362000000000000000e+03,-4.720287367756733791e-07,1.261951092295656729e-07,-6.411760952293246917e-08,2.010060941878888705e-06
2.363000000000000000e+03,-3.658120471541173589e-07,1.399446849743002749e-07,-6.504628894710172213e-08,1.528978466261661095e-06
2.364000000000000000e+03,-2.924129785575318152e-07,1.539982780911157341e-07,-6.601861742549500108e-08,1.199560836076595010e-06
2.365000000000000000e+03,-2.481146679319835276e-07,1.668011521201970272e-07,-6.703079334562167276e-08,1.003105193332668875e-06
2.366000000000000000e+03,-2.259292380924988044e-07,1.785039369471922649e-07,-6.808692282927508790e-08,9.074709221660340965e-07
2.367000000000000000e+03,-2.210988579082322928e-07,1.894833688504215703e-07,-6.919579492485404654e-08,8.910209615031888551e-07
2.368000000000000000e+03,-2.320799615392784433e-07,1.999648371908411505e-07,-7.034894782036756571e-08,9.468910926151415525e-07
2.369000000000000000e+03,-2.608360056755113285e-07,2.095134038916837704e-07,-7.154892631406111318e-08,1.083702504278919771e-06
2.370000000000000000e+03,-3.127285920628351238e-07,2.177177362297514265e-07,-7.280028152601322104e-08,1.325784460346206965e-06
2.371000000000000000e+03,-3.937359657799753653e-07,2.248355786670850264e-07,-7.411209651048137246e-08,1.700962230742688118e-06
2.372000000000000000e+03,-4.929154780790559181e-07,2.311662062833702135e-07,-7.548244088489853128e-08,2.159007306096915421e-06
2.373000000000000000e+03,-5.574945321110166114e-07,2.367108813582723047e-07,-7.691343135082841767e-08,2.456190211663882451e-06
2.374000000000000000e+03,-5.397138818206175397e-07,2.416204719355103861e-07,-7.841016733666830186e-08,2.372070582584437412e-06
2.375000000000000000e+03,-4.660279893313385455e-07,2.466746255678883887e-07,-7.997451772228971162e-08,2.029594718084329455e-06
2.376000000000000000e+03,-3.753901941161336077e-07,2.528492991416296155e-07,-8.161867120869361421e-08,1.609581434246594377e-06
2.377000000000000000e+03,-2.926729474995215168e-07,2.602235836105809579e-07,-8.333745438748118356e-08,1.227002758502335974e-06
2.378000000000000000e+03,-2.285806206694718113e-07,2.688918645238177275e-07,-8.514342887870178954e-08,9.313313193278393203e-07
2.379000000000000000e+03,-1.820353163701984065e-07,2.786645638672673638e-07,-8.704467592513024050e-08,7.173621379225689986e-07
2.380000000000000000e+03,-1.486085990956059905e-07,2.894140406640871577e-07,-8.904739107366787698e-08,5.644870093755433304e-07
2.381000000000000000e+03,-1.246011625056269448e-07,3.006406679899360428e-07,-9.115934439249675698e-08,4.550858260548805156e-07
2.382000000000000000e+03,-1.074340348568661249e-07,3.119484102260752511e-07,-9.338718975322554231e-08,3.768212949779291747e-07
2.383000000000000000e+03,-9.516789027704820501e-08,3.232332709231582004e-07,-9.575195859502304559e-08,3.205358540726390893e-07
2.384000000000000000e+03,-8.644012529382654630e-08,3.343282988566260422e-07,-9.825402232264905193e-08,2.797678922481384073e-07
2.385000000000000000e+03,-8.037241309029427063e-08,3.449181635994702581e-07,-1.009140616420763279e-07,2.500501708736537373e-07
2.386000000000000000e+03,-7.639334566013722717e-08,3.549023827854840326e-07,-1.037398520188204835e-07,2.286073505356504565e-07
2.387000000000000000e+03,-7.402624007148377163e-08,3.651803475131779086e-07,-1.067516865051957560e-07,2.140436261153641675e-07
2.388000000000000000e+03,-7.301643743226979862e-08,3.767261656287744978e-07,-1.099785421524973646e-07,2.060231827162751375e-07
2.389000000000000000e+03,-7.350548510713067032e-08,3.893975663218848461e-07,-1.134402962961093681e-07,2.049656611691592806e-07
2.390000000000000000e+03,-7.576524424489653691e-08,4.033766651812464444e-07,-1.171805203485861538e-07,2.121074930776442509e-07
2.391000000000000000e+03,-7.999794304965437278e-08,4.197231220321411929e-07,-1.212323457660061633e-07,2.292892818713967345e-07
2.392000000000000000e+03,-8.661070875504544052e-08,4.398024520420595880e-07,-1.256610588568966737e-07,2.594552749367623015e-07
2.393000000000000000e+03,-9.664323626351144334e-08,4.632472857554387951e-07,-1.305199533715747672e-07,3.067936231352843136e-07
2.394000000000000000e+03,-1.119180998339398149e-07,4.895153034396913753e-07,-1.359032919267917859e-07,3.787439102257521849e-07
2.395000000000000000e+03,-1.349234494762308651e-07,5.177642686058531495e-07,-1.418983729180801822e-07,4.855518108434462439e-07
2.396000000000000000e+03,-1.654065238816569644e-07,5.476889354421788899e-07,-1.486358690908513076e-07,6.251412564032102366e-07
2.397000000000000000e+03,-1.948544624279216147e-07,5.795201281021735395e-07,-1.562027991960408238e-07,7.580260399855054668e-07
2.398000000000000000e+03,-2.113726266737282223e-07,6.143136813437314345e-07,-1.647256943581957186e-07,8.297443379648956495e-07
2.399000000000000000e+03,-2.073570491966793969e-07,6.544472950260038802e-07,-1.744225351691058202e-07,8.065495583531166180e-07
2.400000000000000000e+03,-1.801039451723443329e-07,7.025588644922246308e-07,-1.856240795743948431e-07,6.770650941660925251e-07
2.401000000000000000e+03,-1.446355671878516218e-07,7.600624708208283463e-07,-1.988190087325830509e-07,5.098257712021236259e-07
2.402000000000000000e+03,-1.156438048244447658e-07,8.291979129743940749e-07,-2.147534954302727125e-07,3.714772298583386089e-07
2.403000000000000000e+03,-9.570554518167461833e-08,9.139105471437865772e-07,-2.344254467918591133e-07,2.732570677647278157e-07
2.404000000000000000e+03,-8.262758022704895722e-08,1.018903522830745314e-06,-2.589326211621784684e-07,2.046696847434100178e-07
2.405000000000000000e+03,-7.407157479614878596e-08,1.146650518856998330e-06,-2.888682062631841704e-07,1.546500365112512960e-07
2.406000000000000000e+03,-6.846648347982499145e-08,1.298236913805231748e-06,-3.245535942258075938e-07,1.155436115523492558e-07
2.407000000000000000e+03,-6.483361224616797634e-08,1.474009383337140117e-06,-3.662257422712568258e-07,8.208281392078248254e-08
2.408000000000000000e+03,-6.258771164265277922e-08,1.684438704471571324e-06,-4.164152770355465706e-07,5.034829467462311283e-08
2.409000000000000000e+03,-6.137172887918101857e-08,1.969582828098789161e-06,-4.842372053967911277e-07,1.665296226329543182e-08
2.410000000000000000e+03,-6.096952036206648509e-08,2.383503899516999672e-06,-5.820727175595371861e-07,-2.311960961906089742e-08
2.411000000000000000e+03,-6.125472554793724576e-08,2.983744736854704508e-06,-7.234331280134547259e-07,-7.440980755462093857e-08
2.412000000000000000e+03,-6.216771540703923736e-08,3.844898278586849968e-06,-9.261677978553161786e-07,-1.453342156643106908e-07
2.413000000000000000e+03,-6.369175257060325443e-08,5.017601286840517402e-06,-1.203984506328908557e-06,-2.486403391004301494e-07
2.414000000000000000e+03,-6.584832564385463419e-08,6.276255349457375844e-06,-1.512107001285539868e-06,-4.030360995496043937e-07
2.415000000000000000e+03,-6.869712403685126304e-08,6.789690155049025789e-06,-1.674655188098593685e-06,-6.271448450882254054e-07
2.416000000000000000e+03,-7.238889781598913430e-08,5.934961017162780540e-06,-1.553274340558416958e-06,-9.042480685008153705e-07
2.417000000000000000e+03,-7.718378126228071916e-08,4.468542929907453343e-06,-1.288303269174454180e-06,-1.124799516766774622e-06
2.418000000000000000e+03,-8.351432518663054481e-08,3.295492809544311104e-06,-1.049711837034321286e-06,-1.166720546633319523e-06
2.419000000000000000e+03,-9.195196602190197992e-08,2.666838316744017332e-06,-8.906772245349408726e-07,-1.021933878122851308e-06
2.420000000000000000e+03,-1.033883279867445674e-07,2.531078649595787040e-06,-8.078993463555801810e-07,-7.225816395183556480e-07
2.421000000000000000e+03,-1.192692741076662475e-07,2.677893420636151043e-06,-7.794659352484597531e-07,-3.711087998443320538e-07
2.422000000000000000e+03,-1.419440725740535911e-07,2.917712852916067471e-06,-7.838550202683703389e-07,-4.684001454127532081e-08
2.423000000000000000e+03,-1.752097931469587692e-07,3.171582960327043093e-06,-8.062664868298365812e-07,2.571585569024487121e-07
2.424000000000000000e+03,-2.245057922327411474e-07,3.438824759709234381e-06,-8.425548486194257654e-07,5.844738424649041502e-07
2.425000000000000000e+03,-2.940698155639794735e-07,3.823685536586043000e-06,-9.114548682897125341e-07,9.724012035215686057e-07
2.426000000000000000e+03,-3.733146860561582882e-07,4.432414928958548281e-06,-1.033394429669180741e-06,1.383952671526608380e-06
2.427000000000000000e+03,-4.173189443767253825e-07,5.279137809461343511e-06,-1.209871845463526594e-06,1.618871562300538981e-06
2.428000000000000000e+03,-3.904107687802589510e-07,6.305771653857869276e-06,-1.427355952307024427e-06,1.516822613088036371e-06
2.429000000000000000e+03,-3.303336214073045014e-07,7.363554335615861720e-06,-1.653026077184556551e-06,1.254931750780387148e-06
2.430000000000000000e+03,-2.837976457737243307e-07,8.240691749763784187e-06,-1.840625491244331141e-06,1.050756027363288415e-06
2.431000000000000000e+03,-2.642598599964160782e-07,8.778184011307659093e-06,-1.955467114745066366e-06,9.676406103290509029e-07
2.432000000000000000e+03,-2.715988280650750602e-07,8.891261175084689091e-06,-1.979016220521821842e-06,1.005854102755671895e-06
2.433000000000000000e+03,-3.037371037974635386e-07,8.864649815902067830e-06,-1.972812663397083825e-06,1.156317758337082572e-06
2.434000000000000000e+03,-3.508463261925163037e-07,8.926025624426751667e-06,-1.986075463806478664e-06,1.374007316784807747e-06
2.435000000000000000e+03,-3.827935413471794646e-07,9.040365071740487122e-06,-2.011173462566474447e-06,1.519978665962157705e-06
2.436000000000000000e+03,-3.769916327889565372e-07,9.088905787683397458e-06,-2.022364950140238608e-06,1.490038369216515048e-06
2.437000000000000000e+03,-3.601902800226459101e-07,9.157934810800869526e-06,-2.038324748755590680e-06,1.407765773910797936e-06
2.438000000000000000e+03,-3.668581768660471346e-07,9.305377506473736443e-06,-2.071602790647969568e-06,1.432314192594376841e-06
2.439000000000000000e+03,-4.099606551293858113e-07,9.471764128477630013e-06,-2.109355783172527362e-06,1.623406474072201059e-06
2.440000000000000000e+03,-4.839404868140328021e-07,9.516767191242637861e-06,-2.121253100005104685e-06,1.955126717911541243e-06
2.441000000000000000e+03,-5.577457478966517194e-07,9.402379733434125596e-06,-2.099147278052353544e-06,2.283687736452816431e-06
2.442000000000000000e+03,-5.977479422766224993e-07,9.141798727086109810e-06,-2.046000521729614343e-06,2.453298783844102859e-06
2.443000000000000000e+03,-5.982070703600375682e-07,8.976456099952695691e-06,-2.014245806474227973e-06,2.436730129151714004e-06
2.444000000000000000e+03,-5.603011700817346199e-07,9.068240487416995025e-06,-2.039177200222670331e-06,2.238311520609537288e-06
2.445000000000000000e+03,-4.989820500363765813e-07,9.306045170889517244e-06,-2.097169718532491564e-06,1.925096376678647015e-06
2.446000000000000000e+03,-4.262775748422776154e-07,9.493987726454082310e-06,-2.146481078286831065e-06,1.549530248256957376e-06
2.447000000000000000e+03,-3.541578908620226894e-07,9.608574340636849649e-06,-2.183094901834996119e-06,1.161950272681583781e-06
2.448000000000000000e+03,-2.902339287566432890e-07,9.660707390912453977e-06,-2.211085460753216932e-06,7.895922656847981087e-07
2.449000000000000000e+03,-2.395967915315074115e-07,9.738849841645039833e-06,-2.252342086790301229e-06,4.433395252168260570e-07
2.450000000000000000e+03,-2.043187378998246895e-07,9.847536842223033701e-06,-2.311754020136805253e-06,1.147174669230556668e-07
2.451000000000000000e+03,-1.818616156279755865e-07,9.892523687149263085e-06,-2.371999124753183507e-06,-2.222413844303090439e-07
2.452000000000000000e+03,-1.689905507394473120e-07,9.785957965285466909e-06,-2.406513910240334604e-06,-5.476503260782662431e-07
2.453000000000000000e+03,-1.636842707985974049e-07,9.729204678892982986e-06,-2.426519972715778419e-06,-7.213042161476621163e-07
2.454000000000000000e+03,-1.653355054459289356e-07,9.903210347357951733e-06,-2.443890960376315394e-06,-6.198974635267211855e-07
2.455000000000000000e+03,-1.746820076665505030e-07,1.029818019393874499e-05,-2.480786838859577862e-06,-3.521595681837595821e-07
2.456000000000000000e+03,-1.936490249101790386e-07,1.085803150193941023e-05,-2.556346521742979261e-06,-5.367153775619506977e-08
2.457000000000000000e+03,-2.238156456647016209e-07,1.168913597038622189e-05,-2.703246957392754132e-06,2.383183277694740035e-07
2.458000000000000000e+03,-2.594333361972617103e-07,1.278762153674782120e-05,-2.919830024829903448e-06,5.010471136306186360e-07
2.459000000000000000e+03,-2.775821574693632080e-07,1.383540832458969146e-05,-3.134003740456419885e-06,6.435273870116368465e-07
2.460000000000000000e+03,-2.598251216125171597e-07,1.457238956072126025e-05,-3.286661979596109233e-06,5.934756336543092667e-07
2.461000000000000000e+03,-2.244947929406233772e-07,1.536727113670861223e-05,-3.455825685640644383e-06,4.439374592478668121e-07
2.462000000000000000e+03,-1.942177131995428739e-07,1.645160924001481018e-05,-3.690507693046048866e-06,3.046085969408738895e-07
2.463000000000000000e+03,-1.743856285924086605e-07,1.740757783062272702e-05,-3.899562428553970962e-06,2.035036459110271629e-07
2.464000000000000000e+03,-1.630080559345750602e-07,1.784542422396465507e-05,-3.998210753353936573e-06,1.332147738011274036e-07
2.465000000000000000e+03,-1.574724361177785438e-07,1.836951402662999675e-05,-4.117283393903386637e-06,8.182323142241618615e-08
2.466000000000000000e+03,-1.558719272132389639e-07,1.960515197643587743e-05,-4.392248774106960951e-06,4.019024116826110175e-08
2.467000000000000000e+03,-1.566626926136422822e-07,2.153686117304755420e-05,-4.820025970091530792e-06,-6.232997052991039728e-11
2.468000000000000000e+03,-1.588556138182798073e-07,2.365668525450781922e-05,-5.290985723943806272e-06,-4.515545842242850953e-08
2.469000000000000000e+03,-1.625043271669394526e-07,2.511640087303370670e-05,-5.622093525282347469e-06,-9.775207224323074906e-08
2.470000000000000000e+03,-1.679294266395795482e-07,2.521710407915475505e-05,-5.662968980943761944e-06,-1.607701041993696220e-07
2.471000000000000000e+03,-1.752682913952222396e-07,2.444822846639903521e-05,-5.521092108535899242e-06,-2.405190661840789859e-07
2.472000000000000000e+03,-1.846279189223005308e-07,2.341459186756924391e-05,-5.329789993169834133e-06,-3.474346807097670407e-07
2.473000000000000000e+03,-1.961887879537618835e-07,2.266926305238205439e-05,-5.212675236764452778e-06,-4.984977402951138272e-07
2.474000000000000000e+03,-2.102866097780614830e-07,2.234332300550172592e-05,-5.203998342585702723e-06,-7.192567649871134667e-07
2.475000000000000000e+03,-2.273639893740149517e-07,2.205302934557034334e-05,-5.228730713607551681e-06,-1.044903657112946732e-06
2.476000000000000000e+03,-2.482153688949429979e-07,2.133588493566388603e-05,-5.194158266846706186e-06,-1.506082868545593163e-06
2.477000000000000000e+03,-2.741842948643063807e-07,2.040788175158861364e-05,-5.144469220339228421e-06,-2.084673006998467871e-06
2.478000000000000000e+03,-3.073592314903637154e-07,1.970129253963734728e-05,-5.145934130406671604e-06,-2.644815035739749108e-06
2.479000000000000000e+03,-3.507951915510212070e-07,1.992389180828459447e-05,-5.279019309483303699e-06,-2.836244925270497288e-06
2.480000000000000000e+03,-4.087338231875266150e-07,2.147177799288822647e-05,-5.570177336715272311e-06,-2.365441520517576616e-06
